,Date,Product,Sales,Production,Factory_Issue,Delivery,Group,Sub-Group,holiday_type,holiday_name,Station,Rainfall,Sunshine,Humidity,Temperature,category,scope_or_location,typical_rain_mm,BDT_USD
188,2023-07-08,AT5X5K,69.4,0,905.0,1071.0,A,AT,,,Dhaka,11.0,9.0,74.0,30.6,no_event,,,106.1535
189,2023-07-09,AT5X5K,2103.0,0,900.0,869.0,A,AT,,,Dhaka,0.0,1.7,80.0,30.2,no_event,,,106.1535
190,2023-07-10,AT5X5K,1189.0,1000,1258.0,1415.4,A,AT,,,Dhaka,1.0,2.5,78.0,30.3,no_event,,,106.9654
191,2023-07-11,AT5X5K,237.0,1000,1452.0,1067.2,A,AT,,,Dhaka,3.0,0.0,76.0,30.3,no_event,,,107.3286
192,2023-07-12,AT5X5K,507.0,1000,735.0,469.0,A,AT,,,Dhaka,0.0,0.1,76.0,30.1,no_event,,,106.1283
193,2023-07-13,AT5X5K,1044.0,800,310.0,512.0,A,AT,,,Dhaka,1.0,3.9,77.0,30.2,no_event,,,107.1345
194,2023-07-14,AT5X5K,0.0,800,833.0,547.0,A,AT,,,Dhaka,1.0,0.4,80.0,29.9,no_event,,,107.1103
195,2023-07-15,AT5X5K,29.4,350,415.0,608.0,A,AT,,,Dhaka,6.0,6.3,75.0,29.6,no_event,,,106.9031
196,2023-07-16,AT5X5K,852.0,350,120.0,462.4,A,AT,,,Dhaka,1.0,8.7,84.0,28.4,no_event,,,
197,2023-07-17,AT5X5K,677.0,700,310.0,458.0,A,AT,,,Dhaka,0.0,4.5,74.0,30.4,no_event,,,107.1514
198,2023-07-18,AT5X5K,757.0,500,560.0,600.0,A,AT,,,Dhaka,0.0,8.5,68.0,31.7,no_event,,,106.9674
199,2023-07-19,AT5X5K,1382.0,500,360.0,337.0,A,AT,,,Dhaka,0.0,5.5,69.0,31.6,no_event,,,106.9707
200,2023-07-20,AT5X5K,1030.0,500,1270.0,1223.0,A,AT,,,Dhaka,0.0,0.0,68.0,31.6,no_event,,,106.947
201,2023-07-21,AT5X5K,0.0,1000,560.0,523.0,A,AT,,,Dhaka,0.0,0.0,67.0,31.8,no_event,,,106.9544
202,2023-07-22,AT5X5K,0.0,500,645.0,466.0,A,AT,,,Dhaka,0.0,0.6,65.0,31.8,no_event,,,106.8583
203,2023-07-23,AT5X5K,2041.0,500,680.0,727.0,A,AT,,,Dhaka,0.0,4.6,70.0,31.5,no_event,,,106.8583
204,2023-07-24,AT5X5K,2937.0,1000,1383.0,1164.0,A,AT,,,Dhaka,0.0,3.9,65.0,32.1,no_event,,,106.8618
205,2023-07-25,AT5X5K,1560.0,1500,1641.0,1906.0,A,AT,,,Dhaka,0.0,9.1,67.0,32.1,no_event,,,106.9184
206,2023-07-26,AT5X5K,501.0,2000,1455.0,1459.0,A,AT,,,Dhaka,0.0,6.9,70.0,31.2,no_event,,,106.9589
207,2023-07-27,AT5X5K,1417.0,1500,433.0,434.0,A,AT,,,Dhaka,5.0,0.6,79.0,29.9,no_event,,,106.9342
208,2023-07-28,AT5X5K,0.0,2000,1712.0,1730.0,A,AT,,,Dhaka,4.0,0.6,78.0,30.4,no_event,,,106.7381
209,2023-07-29,AT5X5K,0.0,1500,1300.0,604.0,A,AT,National Holiday,Ashura,Dhaka,12.0,0.0,75.0,30.9,religious_holiday,Nationwide,373.0,106.4649
210,2023-07-30,AT5X5K,618.0,500,765.0,896.0,A,AT,,,Dhaka,0.0,8.7,67.0,32.5,no_event,,,106.4649
211,2023-07-31,AT5X5K,292.0,0,280.0,737.0,A,AT,,,Dhaka,1.0,8.0,75.0,31.3,no_event,,,106.9523
212,2023-08-01,AT5X5K,595.2,0,251.0,301.0,A,AT,,,Dhaka,5.0,5.2,70.0,31.1,no_event,,,106.9345
213,2023-08-02,AT5X5K,362.2,0,865.0,680.0,A,AT,,,Dhaka,5.0,0.2,88.0,28.3,no_event,,,107.9688
214,2023-08-03,AT5X5K,252.0,500,480.0,206.2,A,AT,,,Dhaka,19.0,7.1,84.0,29.0,no_event,,,107.3064
215,2023-08-04,AT5X5K,0.0,500,370.0,290.0,A,AT,,,Dhaka,5.0,2.1,90.0,28.0,no_event,,,107.3821
216,2023-08-05,AT5X5K,16.0,300,218.0,191.0,A,AT,,,Dhaka,55.0,5.7,81.0,29.4,weather_event,Chattogram division & south-east,316.5,106.5524
217,2023-08-06,AT5X5K,752.0,1,50.0,212.0,A,AT,,,Dhaka,5.0,5.0,91.0,27.8,no_event,,,106.6636
218,2023-08-07,AT5X5K,558.0,0,480.0,434.0,A,AT,,,Dhaka,18.0,4.2,95.0,27.4,no_event,,,107.6734
219,2023-08-08,AT5X5K,0.0,0,125.0,220.0,A,AT,,,Dhaka,54.0,7.1,91.0,27.3,no_event,,,107.7798
220,2023-08-09,AT5X5K,0.0,0,0.0,0.0,A,AT,,,Dhaka,7.0,4.6,84.0,28.8,no_event,,,107.8239
221,2023-01-01,ATN01K24P,5184.0,3500,2600.0,470.0,A,ATN,,,Dhaka,0.0,4.0,81.0,17.9,school_university,Nationwide,7.7,
222,2023-01-02,ATN01K24P,4345.0,4000,3140.0,4269.0,A,ATN,,,Dhaka,0.0,5.5,71.0,19.1,no_event,,,104.7776
223,2023-01-03,ATN01K24P,5891.333,0,3875.0,4086.333,A,ATN,,,Dhaka,0.0,0.0,87.0,16.2,no_event,,,101.699
224,2023-01-04,ATN01K24P,4698.958,3000,4318.0,5124.333,A,ATN,,,Dhaka,0.0,0.0,91.0,14.8,no_event,,,101.9814
225,2023-01-05,ATN01K24P,3552.0,5000,3869.0,3566.958,A,ATN,,,Dhaka,0.0,1.3,86.0,15.2,no_event,,,102.0143
226,2023-01-06,ATN01K24P,0.0,5,4322.0,2012.0,A,ATN,,,Dhaka,0.0,0.8,89.0,14.5,no_event,,,102.1778
227,2023-01-07,ATN01K24P,324.0,3000,995.0,2064.0,A,ATN,,,Dhaka,0.0,0.0,93.0,13.3,no_event,,,
228,2023-01-08,ATN01K24P,9714.0,3000,1460.0,1508.0,A,ATN,,,Dhaka,0.0,2.6,88.0,16.0,no_event,,,
229,2023-01-09,ATN01K24P,6696.0,6000,5775.0,7875.0,A,ATN,,,Dhaka,0.0,5.7,70.0,19.8,no_event,,,102.9932
230,2023-01-10,ATN01K24P,7413.0,5050,5990.0,5823.0,A,ATN,,,Dhaka,0.0,6.0,59.0,21.0,no_event,,,103.4277
231,2023-01-11,ATN01K24P,4371.0,5500,6280.0,6757.0,A,ATN,,,Dhaka,0.0,5.8,54.0,18.8,no_event,,,102.6598
232,2023-01-12,ATN01K24P,6371.0,5500,6243.0,4685.0,A,ATN,,,Dhaka,0.0,4.4,71.0,16.3,no_event,,,102.5146
233,2023-01-13,ATN01K24P,0.0,5500,4210.0,3114.0,A,ATN,,,Dhaka,0.0,4.3,70.0,18.5,cultural_event,Tongi near Dhaka,7.7,102.5327
234,2023-01-14,ATN01K24P,456.875,5000,2745.0,3596.0,A,ATN,,,Dhaka,0.0,0.0,85.0,20.2,no_event,,,102.1802
235,2023-01-15,ATN01K24P,7164.167,4000,2165.0,2749.0,A,ATN,,,Dhaka,0.0,5.2,65.0,20.8,no_event,,,
236,2023-01-16,ATN01K24P,4531.0,2500,4784.0,5748.167,A,ATN,,,Dhaka,0.0,3.3,60.0,19.3,no_event,,,102.3013
237,2023-01-17,ATN01K24P,3231.042,2000,3969.0,5458.875,A,ATN,,,Dhaka,0.0,4.0,58.0,18.7,no_event,,,102.278
238,2023-01-18,ATN01K24P,4901.0,4000,3905.0,3887.042,A,ATN,,,Dhaka,0.0,3.9,63.0,17.9,no_event,,,104.7728
239,2023-01-19,ATN01K24P,5147.0,5000,4640.0,3563.0,A,ATN,,,Dhaka,0.0,5.7,59.0,18.2,no_event,,,102.1467
240,2023-01-20,ATN01K24P,0.0,5000,2878.0,1778.0,A,ATN,,,Dhaka,0.0,4.4,65.0,18.9,cultural_event,Tongi near Dhaka,7.7,103.9747
241,2023-01-21,ATN01K24P,229.0,3000,3685.0,3815.0,A,ATN,,,Dhaka,0.0,4.4,66.0,18.7,no_event,,,
242,2023-01-22,ATN01K24P,6093.167,2500,1790.0,1555.0,A,ATN,,,Dhaka,0.0,5.7,67.0,20.0,no_event,,,
243,2023-01-23,ATN01K24P,3118.0,2500,1580.0,3407.667,A,ATN,,,Dhaka,0.0,3.1,70.0,20.9,no_event,,,104.5274
244,2023-01-24,ATN01K24P,2373.0,2000,3642.0,3326.0,A,ATN,,,Dhaka,0.0,4.5,69.0,21.3,no_event,,,104.9484
245,2023-01-25,ATN01K24P,3316.0,4000,4950.0,3299.0,A,ATN,,,Dhaka,0.0,4.4,73.0,21.7,no_event,,,102.2067
246,2023-01-26,ATN01K24P,3754.0,0,1555.0,2726.0,A,ATN,,,Dhaka,0.0,0.0,75.0,22.3,no_event,,,104.4405
247,2023-01-27,ATN01K24P,0.0,2500,1767.0,2047.0,A,ATN,,,Dhaka,0.0,4.6,68.0,23.0,no_event,,,104.3718
248,2023-01-28,ATN01K24P,257.0,2400,2616.0,2278.0,A,ATN,,,Dhaka,0.0,5.9,72.0,22.4,no_event,,,104.3967
249,2023-01-29,ATN01K24P,5019.0,3000,715.0,1177.0,A,ATN,,,Dhaka,0.0,4.3,78.0,19.7,no_event,,,
250,2023-01-30,ATN01K24P,3899.0,3000,3840.0,4516.0,A,ATN,,,Dhaka,0.0,5.7,75.0,21.4,no_event,,,104.4221
251,2023-01-31,ATN01K24P,3735.25,3000,4620.0,5276.417,A,ATN,,,Dhaka,0.0,4.4,63.0,24.1,no_event,,,105.084
252,2023-02-01,ATN01K24P,2695.13,3000,3813.0,2606.0,A,ATN,,,Dhaka,0.0,0.3,61.0,22.3,no_event,,,104.4242
253,2023-02-02,ATN01K24P,3132.625,6000,2125.0,2467.0,A,ATN,,,Dhaka,0.0,7.6,61.0,20.0,no_event,,,105.7029
254,2023-02-03,ATN01K24P,0.0,4500,2759.0,1738.0,A,ATN,,,Dhaka,0.0,7.4,67.0,20.7,no_event,,,105.7011
255,2023-02-04,ATN01K24P,979.0,500,1738.0,1227.13,A,ATN,,,Dhaka,0.0,7.4,66.0,20.6,no_event,,,106.6861
256,2023-02-05,ATN01K24P,4924.0,500,840.0,1866.625,A,ATN,,,Dhaka,0.0,8.3,60.0,20.9,no_event,,,
257,2023-02-06,ATN01K24P,2517.0,1000,3225.0,3691.0,A,ATN,,,Dhaka,0.0,7.1,65.0,20.5,no_event,,,105.003
258,2023-02-07,ATN01K24P,2105.327,4000,2305.0,2876.0,A,ATN,,,Dhaka,0.0,6.8,70.0,22.1,no_event,,,105.0066
259,2023-02-08,ATN01K24P,2104.333,4000,3670.0,2176.16,A,ATN,,,Dhaka,0.0,6.0,73.0,22.7,no_event,,,104.7279
260,2023-02-09,ATN01K24P,4361.0,3000,1940.0,2525.0,A,ATN,,,Dhaka,0.0,2.8,73.0,23.3,no_event,,,102.9202
261,2023-02-10,ATN01K24P,0.0,2000,5085.0,2054.0,A,ATN,,,Dhaka,0.0,7.3,55.0,22.3,no_event,,,103.0177
262,2023-02-11,ATN01K24P,111.0,1000,528.0,1861.333,A,ATN,,,Dhaka,0.0,7.7,59.0,23.9,no_event,,,102.959
263,2023-02-12,ATN01K24P,5303.0,500,760.0,753.0,A,ATN,,,Dhaka,0.0,4.0,63.0,24.2,no_event,,,
264,2023-02-13,ATN01K24P,4717.833,1000,2970.0,3220.0,A,ATN,,,Dhaka,0.0,8.2,32.0,21.9,no_event,,,105.2238
265,2023-02-14,ATN01K24P,9012.0,5000,3601.0,4263.0,A,ATN,,,Dhaka,0.0,8.0,40.0,21.1,cultural_event,Urban centres (esp. Dhaka),28.9,105.4528
266,2023-02-15,ATN01K24P,3454.875,5000,4648.0,7148.167,A,ATN,,,Dhaka,0.0,7.9,52.0,21.3,no_event,,,104.8122
267,2023-02-16,ATN01K24P,2680.25,6000,5860.0,3431.333,A,ATN,,,Dhaka,0.0,7.1,58.0,21.9,no_event,,,104.1147
268,2023-02-17,ATN01K24P,0.0,6000,4150.0,1263.0,A,ATN,,,Dhaka,0.0,4.9,61.0,22.3,no_event,,,104.1364
269,2023-02-18,ATN01K24P,1091.166,3000,1615.0,2075.125,A,ATN,,,Dhaka,0.0,6.4,68.0,24.0,no_event,,,103.1758
270,2023-02-19,ATN01K24P,6197.214999999997,3000,665.0,1906.998,A,ATN,,,Dhaka,0.0,3.0,72.0,24.5,no_event,,,103.519
271,2023-02-20,ATN01K24P,10050.80866666667,3000,4107.0,6233.483999999999,A,ATN,,,Dhaka,0.0,3.2,71.0,24.9,no_event,,,104.5368
272,2023-02-21,ATN01K24P,0.0,0,3770.435,6211.324000000001,A,ATN,National Holiday,Language Martyrs' Day,Dhaka,0.0,3.5,75.0,25.4,national_holiday,Nationwide,28.9,104.592
273,2023-02-22,ATN01K24P,4787.878,6000,3151.227,3672.534333333334,A,ATN,,,Dhaka,0.0,4.4,74.0,26.2,no_event,,,105.3988
274,2023-02-23,ATN01K24P,3466.625,5000,5241.0,3592.1145,A,ATN,,,Dhaka,0.0,6.1,67.0,26.8,no_event,,,105.3522
275,2023-02-24,ATN01K24P,0.0,5000,5179.0,3186.5,A,ATN,,,Dhaka,0.0,6.6,71.0,26.4,no_event,,,105.4075
276,2023-02-25,ATN01K24P,71.45833333333333,3000,3610.0,2771.130666666666,A,ATN,,,Dhaka,2.0,7.6,55.0,25.3,no_event,,,105.3079
277,2023-02-26,ATN01K24P,4608.833333333333,4000,1640.0,2048.899166666667,A,ATN,,,Dhaka,0.0,8.2,53.0,25.3,no_event,,,
278,2023-02-27,ATN01K24P,5739.541666666667,3000,3646.0,3934.980666666666,A,ATN,,,Dhaka,0.0,6.7,56.0,26.4,no_event,,,104.9433
279,2023-02-28,ATN01K24P,4198.708,0,6618.0,6719.124666666667,A,ATN,,,Dhaka,0.0,7.8,46.0,25.9,no_event,,,102.7854
280,2023-03-01,ATN01K24P,3664.001666666667,2000,6632.166,2909.0,A,ATN,,,Dhaka,0.0,7.7,50.0,26.0,no_event,,,102.7753
281,2023-03-02,ATN01K24P,3826.0,2000,3335.0,3759.793,A,ATN,,,Dhaka,0.0,6.3,56.0,26.7,no_event,,,105.3213
282,2023-03-03,ATN01K24P,0.0,5000,3705.0,1104.0,A,ATN,,,Dhaka,0.0,7.6,53.0,26.8,no_event,,,105.3315
283,2023-03-04,ATN01K24P,145.5,1759,398.0,2499.0,A,ATN,,,Dhaka,0.0,6.8,55.0,27.1,no_event,,,
284,2023-03-05,ATN01K24P,3384.333,0,100.0,1282.5,A,ATN,,,Dhaka,0.0,4.8,56.0,27.2,no_event,,,
285,2023-03-06,ATN01K24P,5002.0,0,1578.0,3360.333,A,ATN,,,Dhaka,0.0,8.2,52.0,27.1,no_event,,,103.2422
286,2023-03-07,ATN01K24P,2406.0,2500,2155.0,3491.0,A,ATN,,,Dhaka,0.0,7.8,46.0,27.3,no_event,,,103.5735
287,2023-03-08,ATN01K24P,20.0,0,2784.0,1688.0,A,ATN,National Holiday,Shab e-barat,Dhaka,0.0,10.5,48.0,27.5,religious_holiday,Nationwide,65.8,103.5489
288,2023-03-09,ATN01K24P,3861.0,3000,1000.0,1723.0,A,ATN,,,Dhaka,0.0,7.1,48.0,27.6,no_event,,,103.758
289,2023-03-10,ATN01K24P,0.0,2500,1278.958,1984.0,A,ATN,,,Dhaka,0.0,0.6,48.0,27.6,no_event,,,103.18
290,2023-03-11,ATN01K24P,498.167,1000,930.0,1658.0,A,ATN,,,Dhaka,0.0,4.1,54.0,27.4,no_event,,,103.2091
291,2023-03-12,ATN01K24P,3098.0,1000,1094.0,1530.667,A,ATN,,,Dhaka,0.0,8.3,48.0,28.4,no_event,,,
292,2023-03-13,ATN01K24P,2082.0,1060,1546.0,2035.167,A,ATN,,,Dhaka,0.0,8.7,48.0,28.2,no_event,,,103.8771
293,2023-03-14,ATN01K24P,2081.0,2000,1690.0,1587.0,A,ATN,,,Dhaka,0.0,3.7,51.0,28.6,no_event,,,103.8633
294,2023-03-15,ATN01K24P,1760.0,2100,3084.0,2015.0,A,ATN,,,Dhaka,0.0,2.3,67.0,27.2,no_event,,,103.8717
295,2023-03-16,ATN01K24P,2064.749,2000,1835.0,1740.0,A,ATN,,,Dhaka,2.0,3.0,68.0,27.7,no_event,,,105.5916
296,2023-03-17,ATN01K24P,0.0,2500,751.0,1058.749,A,ATN,National Holiday,Sheikh Mujibur Rahman's birthday,Dhaka,1.0,0.5,68.0,24.9,national_holiday,Nationwide,65.8,105.1719
297,2023-03-18,ATN01K24P,281.333,0,813.0,1231.0,A,ATN,,,Dhaka,0.0,4.3,57.0,27.1,no_event,,,104.0768
298,2023-03-19,ATN01K24P,2297.167,0,1325.0,782.167,A,ATN,,,Dhaka,0.0,0.0,87.0,22.8,no_event,,,
299,2023-03-20,ATN01K24P,2199.666,0,0.0,1515.0,A,ATN,,,Dhaka,18.0,3.3,73.0,24.2,no_event,,,103.6037
300,2023-03-21,ATN01K24P,1451.583,1025,1415.0,1829.0,A,ATN,,,Dhaka,0.0,5.7,71.0,24.6,no_event,,,105.3344
301,2023-03-22,ATN01K24P,900.083,1500,1975.0,1696.584,A,ATN,,,Dhaka,0.0,9.0,67.0,26.0,no_event,,,103.4488
302,2023-03-23,ATN01K24P,2678.583,2000,1095.0,893.665,A,ATN,,,Dhaka,0.0,7.8,65.0,26.7,religious_period,Nationwide,65.8,103.3273
303,2023-03-24,ATN01K24P,0.0,2500,1868.0,1444.5,A,ATN,,,Dhaka,0.0,7.5,74.0,25.3,no_event,,,103.5196
304,2023-03-25,ATN01K24P,850.1700000000001,2500,240.0,1581.75,A,ATN,,,Dhaka,19.0,5.4,77.0,25.9,no_event,,,
305,2023-03-26,ATN01K24P,0.0,0,820.0,1264.0,A,ATN,National Holiday,Independence Day,Dhaka,2.0,6.8,70.0,27.0,national_holiday,Nationwide,65.8,
306,2023-03-27,ATN01K24P,2745.0,502,100.0,1143.0,A,ATN,,,Dhaka,0.0,7.6,62.0,27.4,no_event,,,103.3791
307,2023-03-28,ATN01K24P,2064.333,0,601.0,1702.0,A,ATN,,,Dhaka,0.0,7.3,62.0,28.4,no_event,,,105.8794
308,2023-03-29,ATN01K24P,1034.0,1000,2460.0,1363.666,A,ATN,,,Dhaka,0.0,2.6,78.0,25.2,no_event,,,105.174
309,2023-03-30,ATN01K24P,1262.67,1500,2200.0,1346.712,A,ATN,,,Dhaka,4.0,6.1,70.0,26.3,no_event,,,105.6125
310,2023-03-31,ATN01K24P,0.0,1500,1630.0,1625.67,A,ATN,,,Dhaka,28.0,4.7,71.0,25.8,no_event,,,105.3651
311,2023-04-01,ATN01K24P,163.125,1000,520.0,363.333,A,ATN,,,Dhaka,15.0,2.7,78.0,24.4,no_event,,,
312,2023-04-02,ATN01K24P,1579.833,1000,940.0,1556.458,A,ATN,,,Dhaka,1.0,9.1,68.0,26.8,no_event,,,
313,2023-04-03,ATN01K24P,3577.334,1000,2411.666,2997.666,A,ATN,,,Dhaka,0.0,9.1,54.0,28.2,no_event,,,103.686
314,2023-04-04,ATN01K24P,2698.541,2500,1230.0,1681.626,A,ATN,,,Dhaka,0.0,7.3,65.0,29.9,no_event,,,104.0171
315,2023-04-05,ATN01K24P,2284.0,1000,2519.0,2447.0,A,ATN,,,Dhaka,0.0,6.4,70.0,29.5,no_event,,,105.8737
316,2023-04-06,ATN01K24P,1871.958,3200,2806.0,1972.208,A,ATN,,,Dhaka,0.0,8.7,54.0,29.3,no_event,,,104.1121
317,2023-04-07,ATN01K24P,0.0,2000,1983.0,896.0,A,ATN,,,Dhaka,0.0,9.5,50.0,29.4,no_event,,,104.2264
318,2023-04-08,ATN01K24P,670.0,2000,1220.0,1191.791,A,ATN,,,Dhaka,0.0,9.1,42.0,30.4,no_event,,,103.4872
319,2023-04-09,ATN01K24P,5116.292,1000,1215.0,1614.167,A,ATN,,,Dhaka,0.0,9.2,38.0,30.8,no_event,,,
320,2023-04-10,ATN01K24P,2246.375,3000,3316.0,3760.292,A,ATN,,,Dhaka,0.0,8.6,41.0,30.5,no_event,,,104.3286
321,2023-04-11,ATN01K24P,5137.0,2500,3277.0,2232.833,A,ATN,,,Dhaka,0.0,8.7,41.0,31.3,no_event,,,104.7271
322,2023-04-12,ATN01K24P,3393.5,4000,4016.0,4619.875,A,ATN,,,Dhaka,0.0,9.2,39.0,31.8,no_event,,,104.7433
323,2023-04-13,ATN01K24P,4215.0,4000,2075.0,2056.0,A,ATN,,,Dhaka,0.0,9.1,37.0,32.7,no_event,,,104.7682
324,2023-04-14,ATN01K24P,0.0,5000,3712.0,4361.0,A,ATN,National Holiday,Bengali New Year,Dhaka,0.0,9.2,43.0,33.1,cultural_holiday,Nationwide (strongest in cities),156.0,104.8697
325,2023-04-15,ATN01K24P,757.375,2000,2512.0,1375.542,A,ATN,,,Dhaka,0.0,6.5,50.0,34.0,no_event,,,104.3541
326,2023-04-16,ATN01K24P,6565.242999999999,2000,5201.0,1759.0,A,ATN,,,Dhaka,0.0,8.1,47.0,34.0,no_event,,,
327,2023-04-17,ATN01K24P,5853.0,5000,1301.0,3378.0,A,ATN,,,Dhaka,0.0,6.0,67.0,32.4,no_event,,,104.7094
328,2023-04-18,ATN01K24P,6147.0,5000,3120.0,4630.833,A,ATN,,,Dhaka,0.0,7.4,66.0,32.4,no_event,,,104.5869
329,2023-04-19,ATN01K24P,957.0,5000,6075.0,3914.243,A,ATN,National Holiday,Shab-e-Qadr,Dhaka,0.0,8.1,68.0,32.2,religious_holiday,Nationwide,156.0,104.5578
330,2023-04-20,ATN01K24P,176.0,4000,3018.0,3820.0,A,ATN,National Holiday,Eid al-Fitr,Dhaka,0.0,7.9,68.0,32.1,no_event,,,104.5134
331,2023-04-21,ATN01K24P,0.0,0,0.0,344.0,A,ATN,National Holiday,Jumatul Bidah,Dhaka,0.0,8.9,64.0,29.8,religious_holiday,Nationwide,156.0,104.461
332,2023-04-22,ATN01K24P,0.0,0,0.0,0.0,A,ATN,National Holiday,Eid al-Fitr,Dhaka,0.0,5.6,60.0,29.5,religious_holiday,Nationwide,156.0,
333,2023-04-23,ATN01K24P,0.0,0,0.0,0.0,A,ATN,National Holiday,Eid al-Fitr,Dhaka,1.0,0.0,62.0,26.3,religious_holiday,Nationwide,156.0,
334,2023-04-24,ATN01K24P,0.0,0,0.0,0.0,A,ATN,,,Dhaka,0.0,8.5,56.0,28.1,no_event,,,104.1944
335,2023-04-25,ATN01K24P,2721.0,0,785.0,913.167,A,ATN,,,Dhaka,0.0,9.5,49.0,30.2,no_event,,,105.9155
336,2023-04-26,ATN01K24P,5019.0,3000,1890.0,1878.001,A,ATN,,,Dhaka,0.0,9.4,43.0,31.4,no_event,,,104.5985
337,2023-04-27,ATN01K24P,6103.5,5000,5900.0,4196.0,A,ATN,,,Dhaka,0.0,8.5,59.0,28.7,no_event,,,104.516
338,2023-04-28,ATN01K24P,0.0,4000,3221.0,4547.0,A,ATN,,,Dhaka,3.0,10.5,59.0,29.5,no_event,,,104.509
339,2023-04-29,ATN01K24P,66.0,2500,2700.0,3793.499,A,ATN,,,Dhaka,0.0,8.4,68.0,27.9,no_event,,,103.14
340,2023-04-30,ATN01K24P,6795.083,2000,1091.0,3070.0,A,ATN,,,Dhaka,10.0,7.7,59.0,29.2,no_event,,,
341,2023-05-01,ATN01K24P,0.0,0,4885.0,3563.083,A,ATN,National Holiday,Labour Day,Dhaka,2.0,4.6,61.0,28.3,national_holiday,Nationwide,339.0,104.3063
342,2023-05-02,ATN01K24P,13188.0,2500,1288.0,2466.0,A,ATN,,,Dhaka,0.0,9.0,52.0,30.1,no_event,,,104.323
343,2023-05-03,ATN01K24P,11744.54,6000,5145.0,7751.334,A,ATN,,,Dhaka,0.0,3.8,72.0,28.1,no_event,,,104.8525
344,2023-05-04,ATN01K24P,1359.75,6000,5822.0,4232.04,A,ATN,National Holiday,Buddha Purnima,Dhaka,7.0,2.0,73.0,28.4,religious_holiday,Nationwide (strongest in Buddhist communities),339.0,104.8293
345,2023-05-05,ATN01K24P,0.0,4000,4568.0,3554.0,A,ATN,,,Dhaka,1.0,8.9,67.0,29.9,no_event,,,104.8531
346,2023-05-06,ATN01K24P,1146.0,4000,4170.0,3097.0,A,ATN,,,Dhaka,0.0,7.3,64.0,30.4,no_event,,,
347,2023-05-07,ATN01K24P,10567.0,4000,6075.0,3944.999,A,ATN,,,Dhaka,12.0,9.6,59.0,32.5,no_event,,,
348,2023-05-08,ATN01K24P,8695.0,6000,3995.0,5658.0,A,ATN,,,Dhaka,0.0,9.8,57.0,33.1,no_event,,,105.3513
349,2023-05-09,ATN01K24P,7752.0,7000,4977.0,5534.917,A,ATN,,,Dhaka,0.0,7.1,46.0,33.5,no_event,,,106.6515
350,2023-05-10,ATN01K24P,3462.0,8000,4260.0,4294.0,A,ATN,,,Dhaka,0.0,8.9,57.0,32.0,no_event,,,105.8035
351,2023-05-11,ATN01K24P,4667.0,7000,8293.0,5767.833,A,ATN,,,Dhaka,0.0,9.4,57.0,32.0,no_event,,,105.7034
352,2023-05-12,ATN01K24P,0.0,7000,8438.0,4570.0,A,ATN,,,Dhaka,0.0,0.8,59.0,31.3,no_event,,,105.8205
353,2023-05-13,ATN01K24P,99.0,2500,5153.0,3595.0,A,ATN,,,Dhaka,0.0,0.0,60.0,31.2,no_event,,,105.407
354,2023-05-14,ATN01K24P,3406.0,4500,6486.0,3718.167,A,ATN,,,Dhaka,0.0,0.0,53.0,28.3,no_event,,,
355,2023-05-15,ATN01K24P,2461.0,4000,2175.0,5886.0,A,ATN,,,Dhaka,0.0,8.8,56.0,29.6,no_event,,,106.2693
356,2023-05-16,ATN01K24P,3112.0,5000,3115.0,3899.0,A,ATN,,,Dhaka,0.0,6.4,65.0,28.8,no_event,,,105.7544
357,2023-05-17,ATN01K24P,4226.708,3000,4501.0,3475.75,A,ATN,,,Dhaka,3.0,4.3,71.0,26.4,no_event,,,105.7121
358,2023-05-18,ATN01K24P,4984.0,3000,4670.0,3409.167,A,ATN,,,Dhaka,50.0,4.8,75.0,26.5,no_event,,,105.6764
359,2023-05-19,ATN01K24P,0.0,4000,2492.0,3582.0,A,ATN,,,Dhaka,4.0,3.1,76.0,29.6,no_event,,,105.6562
360,2023-05-20,ATN01K24P,78.0,1000,2980.0,2575.0,A,ATN,,,Dhaka,0.0,9.6,65.0,30.5,no_event,,,105.3633
361,2023-05-21,ATN01K24P,3416.0,2500,1350.0,968.541,A,ATN,,,Dhaka,0.0,5.6,74.0,29.1,no_event,,,
362,2023-05-22,ATN01K24P,4082.167,2000,902.0,2352.0,A,ATN,,,Dhaka,27.0,9.3,71.0,30.7,no_event,,,105.6305
363,2023-05-23,ATN01K24P,1389.0,3000,3515.0,2925.167,A,ATN,,,Dhaka,0.0,2.7,82.0,26.7,no_event,,,106.5807
364,2023-05-24,ATN01K24P,2214.0,0,1970.0,2107.0,A,ATN,,,Dhaka,29.0,4.0,75.0,27.0,no_event,,,105.4201
365,2023-05-25,ATN01K24P,1377.0,1000,2442.0,2186.0,A,ATN,,,Dhaka,0.0,4.1,72.0,29.0,no_event,,,105.5002
366,2023-05-26,ATN01K24P,10.0,2500,1208.0,1255.0,A,ATN,,,Dhaka,0.0,8.6,65.0,29.5,no_event,,,105.5296
367,2023-05-27,ATN01K24P,430.0,1000,1520.0,1277.0,A,ATN,,,Dhaka,1.0,3.5,79.0,26.6,no_event,,,
368,2023-05-28,ATN01K24P,3526.0,2000,95.0,1248.0,A,ATN,,,Dhaka,9.0,8.0,66.0,29.8,no_event,,,105.7382
369,2023-05-29,ATN01K24P,2689.0,2500,2225.0,2326.25,A,ATN,,,Dhaka,0.0,8.5,59.0,31.6,no_event,,,105.5303
